product_id,product_family,technology,part_type,component_density_gb,module_density_gb,speed_mhz,data_rate_mt_s,io_voltage_v,operating_temp_min_c,operating_temp_max_c,bus_width_bits,cas_latency,pin_count,package,component_config,ecc,part_status,package_width_mm,package_length_mm,package_height_mm,inventory_units,weekly_demand_units,inventory_coverage_weeks,backlog_units,backlog_ratio,open_po_units,open_po_coverage,supplier_lead_time_days,supplier_otd_pct,demand_trend_4w_pct,allocation_status,supply_risk_next_4w,lead_time_next_4w_days,datasheet_id
ANM-RD5-0382,DDR5_RDIMM,DDR5,MODULE,,32,4000,8000,1.1,0,95,80,CL64,288,VFBGA,2Gb x8,TRUE,Production,133.35,31.25,1.4,31,37,0.86,26,0.703,134,3.64,53,81.9,24.2,Constrained,1,67.8,DS-DDR5-MODULE-FAMILY
ANM-RD5-0383,DDR5_RDIMM,DDR5,MODULE,,32,4000,8000,1.1,0,95,80,CL64,288,TFBGA,2Gb x8,TRUE,Production,133.35,31.25,1.4,1201,190,6.32,60,0.316,384,2.02,25,94.1,11.5,None,0,23.6,DS-DDR5-MODULE-FAMILY
ANM-RD5-0384,DDR5_RDIMM,DDR5,MODULE,,128,2800,5600,1.1,0,95,72,CL46,288,TFBGA,8Gb x4,TRUE,Production,133.35,31.25,1.4,499,98,5.1,89,0.908,210,2.14,42,87.8,46.1,Watch,0,52.4,DS-DDR5-MODULE-FAMILY
ANM-RD5-0385,DDR5_RDIMM,DDR5,MODULE,,32,2800,5600,1.1,0,95,80,CL46,288,VFBGA,2Gb x8,TRUE,End of Life,133.35,31.25,1.4,183,78,2.35,44,0.564,64,0.83,36,89.4,-8.6,None,0,44.2,DS-DDR5-MODULE-FAMILY
ANM-RD5-0386,DDR5_RDIMM,DDR5,MODULE,,128,3200,6400,1.1,0,95,72,CL52,288,TFBGA,8Gb x4,TRUE,Production,133.35,31.25,1.4,144,90,1.61,6,0.067,43,0.49,37,91.1,17.4,Watch,1,39.4,DS-DDR5-MODULE-FAMILY
ANM-RD5-0387,DDR5_RDIMM,DDR5,MODULE,,128,2800,5600,1.1,0,95,80,CL46,288,TFBGA,8Gb x4,TRUE,Contact Sales,133.35,31.25,1.4,356,259,1.38,155,0.598,342,1.32,36,89.6,-27.1,Watch,0,46.1,DS-DDR5-MODULE-FAMILY
ANM-RD5-0388,DDR5_RDIMM,DDR5,MODULE,,16,4000,8000,1.1,-40,95,72,CL64,288,TFBGA,2Gb x8,TRUE,Production,133.35,31.25,1.4,115,40,2.88,12,0.3,59,1.49,21,92.0,-8.4,None,0,20.3,DS-DDR5-MODULE-FAMILY
ANM-RD5-0389,DDR5_RDIMM,DDR5,MODULE,,32,3200,6400,1.1,-40,95,80,CL52,288,TFBGA,2Gb x8,TRUE,Production,133.35,31.25,1.4,632,139,4.55,0,0.0,271,1.95,14,98.1,35.6,Watch,1,15.6,DS-DDR5-MODULE-FAMILY
ANM-RD5-0390,DDR5_RDIMM,DDR5,MODULE,,16,3200,6400,1.1,-40,95,80,CL52,288,TFBGA,2Gb x8,TRUE,End of Life,133.35,31.25,1.4,732,318,2.3,162,0.509,890,2.8,36,92.0,20.2,None,0,45.2,DS-DDR5-MODULE-FAMILY
ANM-RD5-0391,DDR5_RDIMM,DDR5,MODULE,,16,4000,8000,1.1,0,95,72,CL64,288,VFBGA,2Gb x8,TRUE,Contact Sales,133.35,31.25,1.4,88,91,0.97,29,0.319,73,0.81,32,93.2,23.4,Constrained,0,38.1,DS-DDR5-MODULE-FAMILY
ANM-RD5-0392,DDR5_RDIMM,DDR5,MODULE,,32,4000,8000,1.1,0,95,80,CL64,288,VFBGA,2Gb x8,TRUE,End of Life,133.35,31.25,1.4,226,102,2.22,66,0.647,229,2.25,59,88.9,-17.3,Watch,0,66.5,DS-DDR5-MODULE-FAMILY
ANM-RD5-0393,DDR5_RDIMM,DDR5,MODULE,,64,4000,8000,1.1,-40,95,72,CL64,288,VFBGA,4Gb x4,TRUE,Production,133.35,31.25,1.4,651,240,2.71,0,0.0,258,1.08,36,99.8,-0.1,None,1,32.4,DS-DDR5-MODULE-FAMILY
ANM-RD5-0394,DDR5_RDIMM,DDR5,MODULE,,32,2800,5600,1.1,0,95,80,CL46,288,VFBGA,2Gb x8,TRUE,Production,133.35,31.25,1.4,175,128,1.37,0,0.0,227,1.78,34,99.8,-2.4,Watch,1,33.3,DS-DDR5-MODULE-FAMILY
ANM-RD5-0395,DDR5_RDIMM,DDR5,MODULE,,32,4000,8000,1.1,0,95,72,CL64,288,TFBGA,2Gb x8,TRUE,Contact Sales,133.35,31.25,1.4,763,133,5.74,236,1.774,58,0.44,59,85.6,11.0,Constrained,1,81.1,DS-DDR5-MODULE-FAMILY
ANM-RD5-0396,DDR5_RDIMM,DDR5,MODULE,,64,2800,5600,1.1,-40,95,72,CL46,288,VFBGA,4Gb x4,TRUE,Introduction,133.35,31.25,1.4,679,113,6.01,226,2.0,358,3.17,48,92.9,-2.1,Constrained,1,71.7,DS-DDR5-MODULE-FAMILY
ANM-RD5-0397,DDR5_RDIMM,DDR5,MODULE,,128,2800,5600,1.1,0,95,72,CL46,288,VFBGA,8Gb x4,TRUE,Contact Sales,133.35,31.25,1.4,2397,771,3.11,60,0.078,747,0.97,33,90.8,-15.5,None,0,24.4,DS-DDR5-MODULE-FAMILY
ANM-RD5-0398,DDR5_RDIMM,DDR5,MODULE,,64,2800,5600,1.1,-40,95,80,CL46,288,VFBGA,4Gb x4,TRUE,Introduction,133.35,31.25,1.4,139,270,0.52,725,2.685,91,0.34,77,86.2,-0.4,Constrained,1,107.2,DS-DDR5-MODULE-FAMILY
ANM-RD5-0399,DDR5_RDIMM,DDR5,MODULE,,32,3200,6400,1.1,0,95,80,CL52,288,TFBGA,2Gb x8,TRUE,Production,133.35,31.25,1.4,289,91,3.18,0,0.0,67,0.75,28,97.2,5.6,None,0,27.8,DS-DDR5-MODULE-FAMILY
ANM-RD5-0400,DDR5_RDIMM,DDR5,MODULE,,32,2800,5600,1.1,0,95,72,CL46,288,VFBGA,2Gb x8,TRUE,Production,133.35,31.25,1.4,831,176,4.73,5,0.028,368,2.1,26,87.8,-27.2,None,0,20.2,DS-DDR5-MODULE-FAMILY
ANM-UD5-0001,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Contact Sales,133.35,31.25,1.4,649,145,4.48,69,0.476,528,3.64,16,96.7,-13.3,None,0,21.9,DS-DDR5-MODULE-FAMILY
ANM-UD5-0002,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,515,215,2.4,522,2.428,510,2.37,98,84.8,-9.0,Constrained,0,122.2,DS-DDR5-MODULE-FAMILY
ANM-UD5-0003,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Introduction,133.35,31.25,1.4,700,316,2.22,0,0.0,499,1.58,53,93.9,1.7,Watch,1,49.3,DS-DDR5-MODULE-FAMILY
ANM-UD5-0004,DDR5_UDIMM,DDR5,MODULE,,64,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,4Gb x4,FALSE,Sampling,133.35,31.25,1.4,353,94,3.76,52,0.553,89,0.96,33,96.8,-40.0,None,0,40.2,DS-DDR5-MODULE-FAMILY
ANM-UD5-0005,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,End of Life,133.35,31.25,1.4,451,115,3.92,190,1.652,66,0.58,51,91.4,-6.6,Constrained,1,64.4,DS-DDR5-MODULE-FAMILY
ANM-UD5-0006,DDR5_UDIMM,DDR5,MODULE,,32,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,383,159,2.41,36,0.226,343,2.16,33,97.5,21.1,None,1,35.3,DS-DDR5-MODULE-FAMILY
ANM-UD5-0007,DDR5_UDIMM,DDR5,MODULE,,32,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,271,111,2.45,272,2.45,462,4.17,52,79.8,27.7,Constrained,1,77.1,DS-DDR5-MODULE-FAMILY
ANM-UD5-0008,DDR5_UDIMM,DDR5,MODULE,,32,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,1356,299,4.54,102,0.341,775,2.59,27,99.8,2.2,None,0,36.2,DS-DDR5-MODULE-FAMILY
ANM-UD5-0009,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,1113,240,4.64,217,0.904,1137,4.74,29,82.0,-6.0,Watch,1,36.5,DS-DDR5-MODULE-FAMILY
ANM-UD5-0010,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Introduction,133.35,31.25,1.4,2180,633,3.45,773,1.221,1096,1.73,38,86.7,-24.1,Watch,0,59.9,DS-DDR5-MODULE-FAMILY
ANM-UD5-0011,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,End of Life,133.35,31.25,1.4,247,276,0.9,7,0.025,778,2.82,42,95.5,1.8,Constrained,0,41.0,DS-DDR5-MODULE-FAMILY
ANM-UD5-0012,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,974,248,3.93,118,0.476,252,1.02,39,90.8,-5.4,None,0,44.4,DS-DDR5-MODULE-FAMILY
ANM-UD5-0013,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,959,483,1.99,108,0.224,1480,3.07,37,93.6,32.6,Watch,0,37.9,DS-DDR5-MODULE-FAMILY
ANM-UD5-0014,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,118,83,1.42,33,0.398,165,1.99,31,86.9,9.0,Watch,1,47.5,DS-DDR5-MODULE-FAMILY
ANM-UD5-0015,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Contact Sales,133.35,31.25,1.4,873,119,7.34,49,0.412,82,0.69,15,84.5,-14.7,None,0,26.2,DS-DDR5-MODULE-FAMILY
ANM-UD5-0016,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,End of Life,133.35,31.25,1.4,243,149,1.64,14,0.094,78,0.52,44,92.1,3.7,Watch,0,39.3,DS-DDR5-MODULE-FAMILY
ANM-UD5-0017,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,631,159,3.97,34,0.214,229,1.44,23,89.4,-33.8,None,0,14.7,DS-DDR5-MODULE-FAMILY
ANM-UD5-0018,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,749,192,3.9,15,0.078,246,1.28,53,90.8,-17.2,None,1,54.3,DS-DDR5-MODULE-FAMILY
ANM-UD5-0019,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,1559,499,3.13,202,0.405,558,1.12,26,92.6,-3.0,None,0,27.4,DS-DDR5-MODULE-FAMILY
ANM-UD5-0020,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,98,177,0.56,49,0.277,1084,6.12,27,91.1,15.2,Constrained,1,37.7,DS-DDR5-MODULE-FAMILY
ANM-UD5-0021,DDR5_UDIMM,DDR5,MODULE,,64,2800,5600,1.1,0,95,64,CL46,288,VFBGA,4Gb x4,FALSE,Production,133.35,31.25,1.4,26,111,0.24,114,1.027,176,1.59,57,84.6,5.8,Constrained,1,76.2,DS-DDR5-MODULE-FAMILY
ANM-UD5-0022,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Introduction,133.35,31.25,1.4,21,145,0.15,105,0.724,39,0.27,63,89.1,3.3,Constrained,1,66.6,DS-DDR5-MODULE-FAMILY
ANM-UD5-0023,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,1079,324,3.33,0,0.0,1323,4.09,24,93.3,8.0,None,0,22.4,DS-DDR5-MODULE-FAMILY
ANM-UD5-0024,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,607,227,2.68,134,0.59,384,1.69,35,99.6,12.6,None,0,37.6,DS-DDR5-MODULE-FAMILY
ANM-UD5-0025,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,291,84,3.47,2,0.024,96,1.15,35,91.1,0.9,None,0,29.4,DS-DDR5-MODULE-FAMILY
ANM-UD5-0026,DDR5_UDIMM,DDR5,MODULE,,64,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,4Gb x4,FALSE,End of Life,133.35,31.25,1.4,129,56,2.32,57,1.018,141,2.52,51,89.3,27.8,Watch,0,64.8,DS-DDR5-MODULE-FAMILY
ANM-UD5-0027,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,419,308,1.36,0,0.0,1008,3.27,39,94.1,20.8,Watch,0,40.1,DS-DDR5-MODULE-FAMILY
ANM-UD5-0028,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,End of Life,133.35,31.25,1.4,312,142,2.2,45,0.317,368,2.59,19,96.8,-1.1,Watch,0,15.9,DS-DDR5-MODULE-FAMILY
ANM-UD5-0029,DDR5_UDIMM,DDR5,MODULE,,64,3200,6400,1.1,0,95,64,CL52,288,VFBGA,4Gb x4,FALSE,Production,133.35,31.25,1.4,593,108,5.49,0,0.0,280,2.6,14,99.8,-26.4,None,0,10.0,DS-DDR5-MODULE-FAMILY
ANM-UD5-0030,DDR5_UDIMM,DDR5,MODULE,,64,3200,6400,1.1,0,95,64,CL52,288,VFBGA,4Gb x4,FALSE,Production,133.35,31.25,1.4,920,227,4.05,253,1.115,210,0.93,62,85.7,6.2,Watch,0,64.8,DS-DDR5-MODULE-FAMILY
ANM-UD5-0031,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,96,65,1.48,61,0.938,260,4.01,41,87.5,-23.8,Watch,1,54.7,DS-DDR5-MODULE-FAMILY
ANM-UD5-0032,DDR5_UDIMM,DDR5,MODULE,,64,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,4Gb x4,FALSE,Production,133.35,31.25,1.4,366,60,6.11,0,0.0,35,0.59,14,99.7,64.8,Watch,1,17.0,DS-DDR5-MODULE-FAMILY
ANM-UD5-0033,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,531,205,2.59,159,0.776,207,1.01,55,92.9,11.7,Watch,0,67.3,DS-DDR5-MODULE-FAMILY
ANM-UD5-0034,DDR5_UDIMM,DDR5,MODULE,,64,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,4Gb x4,FALSE,Contact Sales,133.35,31.25,1.4,461,275,1.68,96,0.349,678,2.47,14,96.7,13.8,Watch,0,22.8,DS-DDR5-MODULE-FAMILY
ANM-UD5-0035,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,264,134,1.98,175,1.306,279,2.08,53,85.9,8.8,Constrained,1,67.8,DS-DDR5-MODULE-FAMILY
ANM-UD5-0036,DDR5_UDIMM,DDR5,MODULE,,64,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,4Gb x4,FALSE,Production,133.35,31.25,1.4,291,148,1.97,14,0.095,83,0.56,40,90.7,-3.4,Watch,0,36.7,DS-DDR5-MODULE-FAMILY
ANM-UD5-0037,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,220,135,1.63,0,0.0,603,4.47,27,99.0,-12.0,Watch,0,30.9,DS-DDR5-MODULE-FAMILY
ANM-UD5-0038,DDR5_UDIMM,DDR5,MODULE,,64,2800,5600,1.1,0,95,64,CL46,288,VFBGA,4Gb x4,FALSE,Introduction,133.35,31.25,1.4,2471,343,7.2,466,1.359,247,0.72,17,94.6,-4.2,Constrained,1,39.3,DS-DDR5-MODULE-FAMILY
ANM-UD5-0039,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Sampling,133.35,31.25,1.4,126,97,1.31,6,0.062,274,2.83,61,95.6,7.5,Watch,0,57.9,DS-DDR5-MODULE-FAMILY
ANM-UD5-0040,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,1050,118,8.91,523,4.432,134,1.14,39,81.4,-19.3,Constrained,1,76.8,DS-DDR5-MODULE-FAMILY
ANM-UD5-0041,DDR5_UDIMM,DDR5,MODULE,,64,2800,5600,1.1,0,95,64,CL46,288,VFBGA,4Gb x4,FALSE,Contact Sales,133.35,31.25,1.4,944,174,5.43,221,1.27,271,1.56,43,86.8,-10.5,Watch,0,54.8,DS-DDR5-MODULE-FAMILY
ANM-UD5-0042,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,316,112,2.82,41,0.366,69,0.62,18,92.7,6.3,None,0,23.7,DS-DDR5-MODULE-FAMILY
ANM-UD5-0043,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,1585,350,4.53,480,1.371,475,1.36,56,94.5,75.0,Constrained,1,72.1,DS-DDR5-MODULE-FAMILY
ANM-UD5-0044,DDR5_UDIMM,DDR5,MODULE,,32,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,353,187,1.89,568,3.037,72,0.39,64,78.7,2.8,Constrained,1,96.5,DS-DDR5-MODULE-FAMILY
ANM-UD5-0045,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Contact Sales,133.35,31.25,1.4,71,129,0.56,83,0.643,121,0.94,59,96.5,10.0,Constrained,1,64.8,DS-DDR5-MODULE-FAMILY
ANM-UD5-0046,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,522,107,4.89,183,1.71,263,2.46,17,84.9,-7.8,Constrained,1,28.3,DS-DDR5-MODULE-FAMILY
ANM-UD5-0047,DDR5_UDIMM,DDR5,MODULE,,32,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,313,120,2.62,140,1.167,460,3.83,57,90.3,10.2,Watch,1,65.1,DS-DDR5-MODULE-FAMILY
ANM-UD5-0048,DDR5_UDIMM,DDR5,MODULE,,32,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,End of Life,133.35,31.25,1.4,942,487,1.93,137,0.281,757,1.56,31,90.7,-5.7,Watch,0,30.0,DS-DDR5-MODULE-FAMILY
ANM-UD5-0049,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,477,234,2.04,0,0.0,95,0.41,55,93.0,-15.8,Watch,0,55.4,DS-DDR5-MODULE-FAMILY
ANM-UD5-0050,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,497,117,4.26,48,0.41,176,1.51,26,87.9,-4.3,None,0,16.2,DS-DDR5-MODULE-FAMILY
ANM-UD5-0051,DDR5_UDIMM,DDR5,MODULE,,64,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,4Gb x4,FALSE,End of Life,133.35,31.25,1.4,332,202,1.64,27,0.134,317,1.57,44,92.1,7.0,Watch,0,50.3,DS-DDR5-MODULE-FAMILY
ANM-UD5-0052,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Sampling,133.35,31.25,1.4,1489,235,6.34,277,1.179,256,1.09,14,92.5,4.1,Watch,0,25.7,DS-DDR5-MODULE-FAMILY
ANM-UD5-0053,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,296,91,3.25,9,0.099,250,2.75,15,93.3,-3.7,None,0,16.9,DS-DDR5-MODULE-FAMILY
ANM-UD5-0054,DDR5_UDIMM,DDR5,MODULE,,64,2800,5600,1.1,0,95,64,CL46,288,VFBGA,4Gb x4,FALSE,Production,133.35,31.25,1.4,684,118,5.8,0,0.0,133,1.13,14,94.4,32.8,Watch,0,16.7,DS-DDR5-MODULE-FAMILY
ANM-UD5-0055,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,733,171,4.29,0,0.0,52,0.3,39,94.9,28.3,Watch,0,37.6,DS-DDR5-MODULE-FAMILY
ANM-UD5-0056,DDR5_UDIMM,DDR5,MODULE,,64,3200,6400,1.1,0,95,64,CL52,288,VFBGA,4Gb x4,FALSE,Production,133.35,31.25,1.4,952,234,4.07,93,0.397,435,1.86,14,86.5,19.6,None,0,27.4,DS-DDR5-MODULE-FAMILY
ANM-UD5-0057,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,End of Life,133.35,31.25,1.4,388,334,1.16,224,0.671,512,1.54,39,93.1,2.4,Constrained,0,46.9,DS-DDR5-MODULE-FAMILY
ANM-UD5-0058,DDR5_UDIMM,DDR5,MODULE,,64,3200,6400,1.1,0,95,64,CL52,288,VFBGA,4Gb x4,FALSE,Production,133.35,31.25,1.4,260,115,2.26,11,0.096,257,2.24,50,93.3,19.4,Watch,1,50.0,DS-DDR5-MODULE-FAMILY
ANM-UD5-0059,DDR5_UDIMM,DDR5,MODULE,,32,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,838,114,7.35,3,0.026,198,1.74,14,95.2,-17.0,None,0,10.0,DS-DDR5-MODULE-FAMILY
ANM-UD5-0060,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,410,281,1.46,154,0.548,199,0.71,42,94.3,47.3,Watch,1,40.7,DS-DDR5-MODULE-FAMILY
ANM-UD5-0061,DDR5_UDIMM,DDR5,MODULE,,16,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Introduction,133.35,31.25,1.4,365,184,1.98,115,0.625,233,1.27,29,92.5,-0.1,Watch,0,37.1,DS-DDR5-MODULE-FAMILY
ANM-UD5-0062,DDR5_UDIMM,DDR5,MODULE,,64,3200,6400,1.1,0,95,64,CL52,288,VFBGA,4Gb x4,FALSE,Sampling,133.35,31.25,1.4,2030,256,7.93,232,0.906,362,1.41,20,88.6,4.9,Watch,0,28.8,DS-DDR5-MODULE-FAMILY
ANM-UD5-0063,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,560,379,1.48,230,0.607,2129,5.62,67,88.4,19.1,Watch,1,76.5,DS-DDR5-MODULE-FAMILY
ANM-UD5-0064,DDR5_UDIMM,DDR5,MODULE,,32,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,285,250,1.14,178,0.712,647,2.59,38,93.8,-13.2,Constrained,0,38.9,DS-DDR5-MODULE-FAMILY
ANM-UD5-0065,DDR5_UDIMM,DDR5,MODULE,,32,2800,5600,1.1,0,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,289,255,1.13,54,0.212,481,1.89,37,86.5,-39.6,Constrained,1,32.4,DS-DDR5-MODULE-FAMILY
ANM-UD5-0066,DDR5_UDIMM,DDR5,MODULE,,32,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,End of Life,133.35,31.25,1.4,476,113,4.22,210,1.858,77,0.69,54,87.5,12.5,Constrained,1,79.9,DS-DDR5-MODULE-FAMILY
ANM-UD5-0067,DDR5_UDIMM,DDR5,MODULE,,64,2800,5600,1.1,0,95,64,CL46,288,VFBGA,4Gb x4,FALSE,Sampling,133.35,31.25,1.4,351,103,3.41,55,0.534,66,0.65,42,93.2,9.2,None,1,47.9,DS-DDR5-MODULE-FAMILY
ANM-UD5-0068,DDR5_UDIMM,DDR5,MODULE,,64,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,4Gb x4,FALSE,Production,133.35,31.25,1.4,281,79,3.57,29,0.367,122,1.55,50,91.2,-18.3,None,0,52.8,DS-DDR5-MODULE-FAMILY
ANM-UD5-0069,DDR5_UDIMM,DDR5,MODULE,,32,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,94,100,0.95,256,2.56,379,3.8,43,82.7,-31.5,Constrained,1,73.2,DS-DDR5-MODULE-FAMILY
ANM-UD5-0070,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,0,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,680,309,2.2,156,0.505,1961,6.35,20,99.8,23.1,Watch,0,29.6,DS-DDR5-MODULE-FAMILY
ANM-UD5-0071,DDR5_UDIMM,DDR5,MODULE,,32,2800,5600,1.1,-40,95,64,CL46,288,VFBGA,2Gb x8,FALSE,Production,133.35,31.25,1.4,535,154,3.48,65,0.422,224,1.46,52,93.6,35.4,Watch,1,55.5,DS-DDR5-MODULE-FAMILY
ANM-UD5-0072,DDR5_UDIMM,DDR5,MODULE,,16,3200,6400,1.1,-40,95,64,CL52,288,VFBGA,2Gb x8,FALSE,Introduction,133.35,31.25,1.4,63,31,2.06,0,0.0,15,0.49,35,91.3,-36.1,Watch,0,42.2,DS-DDR5-MODULE-FAMILY
